track_id,playlist_id,date_added,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2mGdIBIKa8lEkm1xtmIJmU,7Iw0yI71QX59zyFq0kAZTS,2017-09-29T14:30:19Z,Stars,Fashawn,0.805,0.365,6,-12.469,1,0.407,0.602,0,0.714,0.764,94.971,audio_features,2mGdIBIKa8lEkm1xtmIJmU,spotify:track:2mGdIBIKa8lEkm1xtmIJmU,https://api.spotify.com/v1/tracks/2mGdIBIKa8lEkm1xtmIJmU,https://api.spotify.com/v1/audio-analysis/2mGdIBIKa8lEkm1xtmIJmU,268833,4
3PTW5X4BlDqVkxNoTTqBqb,7Iw0yI71QX59zyFq0kAZTS,2017-09-29T14:30:27Z,Wish You Were Gone,Cosmo Pyke,0.442,0.741,9,-5.338,0,0.182,0.156,0,0.411,0.342,103.425,audio_features,3PTW5X4BlDqVkxNoTTqBqb,spotify:track:3PTW5X4BlDqVkxNoTTqBqb,https://api.spotify.com/v1/tracks/3PTW5X4BlDqVkxNoTTqBqb,https://api.spotify.com/v1/audio-analysis/3PTW5X4BlDqVkxNoTTqBqb,261453,4
5NijSs5dAwaIybq1GaRTIe,7Iw0yI71QX59zyFq0kAZTS,2017-09-29T14:30:45Z,Poison,Brent Faiyaz,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,audio_features,5NijSs5dAwaIybq1GaRTIe,spotify:track:5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/audio-analysis/5NijSs5dAwaIybq1GaRTIe,212992,3
1DlMzdRaFpIABvx07jCgvQ,7Iw0yI71QX59zyFq0kAZTS,2017-09-29T14:31:07Z,OLLA (Only Lovers Left Alive),Jhene Aiko,0.771,0.88,1,-7.022,1,0.0418,0.000148,1.46e-06,0.0968,0.545,120.0,audio_features,1DlMzdRaFpIABvx07jCgvQ,spotify:track:1DlMzdRaFpIABvx07jCgvQ,https://api.spotify.com/v1/tracks/1DlMzdRaFpIABvx07jCgvQ,https://api.spotify.com/v1/audio-analysis/1DlMzdRaFpIABvx07jCgvQ,348693,4
6QbM2D1CI7cbt6c8G1d3EL,7Iw0yI71QX59zyFq0kAZTS,2017-09-29T14:31:17Z,Sing To Me,Jhene Aiko,0.596,0.491,1,-9.554,0,0.16,0.396,9.07e-06,0.152,0.187,165.846,audio_features,6QbM2D1CI7cbt6c8G1d3EL,spotify:track:6QbM2D1CI7cbt6c8G1d3EL,https://api.spotify.com/v1/tracks/6QbM2D1CI7cbt6c8G1d3EL,https://api.spotify.com/v1/audio-analysis/6QbM2D1CI7cbt6c8G1d3EL,147360,4
6blCtImr604pKEQrw4BRuG,7Iw0yI71QX59zyFq0kAZTS,2017-09-29T17:48:33Z,Uvaje'D,Allan Kingdom,0.832,0.41,2,-11.449,1,0.4,0.22,0,0.0905,0.663,140.172,audio_features,6blCtImr604pKEQrw4BRuG,spotify:track:6blCtImr604pKEQrw4BRuG,https://api.spotify.com/v1/tracks/6blCtImr604pKEQrw4BRuG,https://api.spotify.com/v1/audio-analysis/6blCtImr604pKEQrw4BRuG,250098,4
3rqvzD1DX5WyK405im5P5X,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Spice (feat. Smino) - Remix,Ravyn Lenae,0.503,0.459,1,-10.401,0,0.285,0.568,0,0.0849,0.784,79.731,audio_features,3rqvzD1DX5WyK405im5P5X,spotify:track:3rqvzD1DX5WyK405im5P5X,https://api.spotify.com/v1/tracks/3rqvzD1DX5WyK405im5P5X,https://api.spotify.com/v1/audio-analysis/3rqvzD1DX5WyK405im5P5X,244770,4
0DLcjcjvUywWkPYseSdg7J,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Fuck My Enemies,Allan Kingdom,0.704,0.644,0,-5.543,1,0.102,0.0226,1.04e-06,0.122,0.273,160.058,audio_features,0DLcjcjvUywWkPYseSdg7J,spotify:track:0DLcjcjvUywWkPYseSdg7J,https://api.spotify.com/v1/tracks/0DLcjcjvUywWkPYseSdg7J,https://api.spotify.com/v1/audio-analysis/0DLcjcjvUywWkPYseSdg7J,216959,3
1BgMV6wUrefYnBKD9g6sD7,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Frontline,Kelela,0.438,0.325,0,-9.206,1,0.0432,0.241,1.11e-06,0.0648,0.142,141.504,audio_features,1BgMV6wUrefYnBKD9g6sD7,spotify:track:1BgMV6wUrefYnBKD9g6sD7,https://api.spotify.com/v1/tracks/1BgMV6wUrefYnBKD9g6sD7,https://api.spotify.com/v1/audio-analysis/1BgMV6wUrefYnBKD9g6sD7,339190,4
6blCtImr604pKEQrw4BRuG,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Uvaje'D,Allan Kingdom,0.832,0.41,2,-11.449,1,0.4,0.22,0,0.0905,0.663,140.172,audio_features,6blCtImr604pKEQrw4BRuG,spotify:track:6blCtImr604pKEQrw4BRuG,https://api.spotify.com/v1/tracks/6blCtImr604pKEQrw4BRuG,https://api.spotify.com/v1/audio-analysis/6blCtImr604pKEQrw4BRuG,250098,4
70Df9vLmOQNMREq7Byvso0,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,When You're Lonely,Terrence Spectacle,0.639,0.493,6,-9.363,1,0.0668,0.0187,5.38e-05,0.522,0.262,134.976,audio_features,70Df9vLmOQNMREq7Byvso0,spotify:track:70Df9vLmOQNMREq7Byvso0,https://api.spotify.com/v1/tracks/70Df9vLmOQNMREq7Byvso0,https://api.spotify.com/v1/audio-analysis/70Df9vLmOQNMREq7Byvso0,196000,4
09CqF6VVL6G7NwkCj3M2lU,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Anita,Smino,0.765,0.58,1,-7.582,1,0.471,0.177,0,0.162,0.785,63.576,audio_features,09CqF6VVL6G7NwkCj3M2lU,spotify:track:09CqF6VVL6G7NwkCj3M2lU,https://api.spotify.com/v1/tracks/09CqF6VVL6G7NwkCj3M2lU,https://api.spotify.com/v1/audio-analysis/09CqF6VVL6G7NwkCj3M2lU,220157,4
6dykAIAUe10GWeNUs0Rsre,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Johnny It's the Last Time,Raveena,0.752,0.437,9,-7.594,1,0.0466,0.0691,0.00213,0.14,0.366,98.541,audio_features,6dykAIAUe10GWeNUs0Rsre,spotify:track:6dykAIAUe10GWeNUs0Rsre,https://api.spotify.com/v1/tracks/6dykAIAUe10GWeNUs0Rsre,https://api.spotify.com/v1/audio-analysis/6dykAIAUe10GWeNUs0Rsre,193914,4
4NVn2zloJfjSFQXpK2RhCP,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,You Give Me That,Raveena,0.745,0.457,1,-9.619,1,0.0424,0.541,0.00856,0.106,0.382,124.021,audio_features,4NVn2zloJfjSFQXpK2RhCP,spotify:track:4NVn2zloJfjSFQXpK2RhCP,https://api.spotify.com/v1/tracks/4NVn2zloJfjSFQXpK2RhCP,https://api.spotify.com/v1/audio-analysis/4NVn2zloJfjSFQXpK2RhCP,319622,4
5X5MEY8qK5Y9m9XFnG95GD,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,11AM,Saba Abraha,0.683,0.643,11,-8.837,0,0.155,0.0353,0.000206,0.159,0.338,163.941,audio_features,5X5MEY8qK5Y9m9XFnG95GD,spotify:track:5X5MEY8qK5Y9m9XFnG95GD,https://api.spotify.com/v1/tracks/5X5MEY8qK5Y9m9XFnG95GD,https://api.spotify.com/v1/audio-analysis/5X5MEY8qK5Y9m9XFnG95GD,196572,4
07yBB72FxYlDusvF3wHbIo,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Yoshi's Dreamland (Remix) [feat. Macey Hartman],Lavishly Nasty,0.568,0.569,0,-10.054,1,0.0665,0.0227,2.51e-05,0.285,0.397,139.545,audio_features,07yBB72FxYlDusvF3wHbIo,spotify:track:07yBB72FxYlDusvF3wHbIo,https://api.spotify.com/v1/tracks/07yBB72FxYlDusvF3wHbIo,https://api.spotify.com/v1/audio-analysis/07yBB72FxYlDusvF3wHbIo,180925,4
1Y63rJLx2KbigqvlXXwRNX,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:16Z,Blossom,Curtis Roach,0.667,0.693,2,-7.526,1,0.335,0.714,0,0.107,0.938,84.667,audio_features,1Y63rJLx2KbigqvlXXwRNX,spotify:track:1Y63rJLx2KbigqvlXXwRNX,https://api.spotify.com/v1/tracks/1Y63rJLx2KbigqvlXXwRNX,https://api.spotify.com/v1/audio-analysis/1Y63rJLx2KbigqvlXXwRNX,81241,4
6QbM2D1CI7cbt6c8G1d3EL,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:33Z,Sing To Me,Jhene Aiko,0.596,0.491,1,-9.554,0,0.16,0.396,9.07e-06,0.152,0.187,165.846,audio_features,6QbM2D1CI7cbt6c8G1d3EL,spotify:track:6QbM2D1CI7cbt6c8G1d3EL,https://api.spotify.com/v1/tracks/6QbM2D1CI7cbt6c8G1d3EL,https://api.spotify.com/v1/audio-analysis/6QbM2D1CI7cbt6c8G1d3EL,147360,4
1DlMzdRaFpIABvx07jCgvQ,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:32:33Z,OLLA (Only Lovers Left Alive),Jhene Aiko,0.771,0.88,1,-7.022,1,0.0418,0.000148,1.46e-06,0.0968,0.545,120.0,audio_features,1DlMzdRaFpIABvx07jCgvQ,spotify:track:1DlMzdRaFpIABvx07jCgvQ,https://api.spotify.com/v1/tracks/1DlMzdRaFpIABvx07jCgvQ,https://api.spotify.com/v1/audio-analysis/1DlMzdRaFpIABvx07jCgvQ,348693,4
7oQERl1NetudC5UUqqVA5K,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:33:41Z,The Ride,Allan Kingdom,0.74,0.63,7,-7.955,0,0.175,0.162,4.3e-06,0.205,0.517,130.041,audio_features,7oQERl1NetudC5UUqqVA5K,spotify:track:7oQERl1NetudC5UUqqVA5K,https://api.spotify.com/v1/tracks/7oQERl1NetudC5UUqqVA5K,https://api.spotify.com/v1/audio-analysis/7oQERl1NetudC5UUqqVA5K,213603,4
2RGe02P8xxSF9syj0ltPjX,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:35:10Z,Chronic Sunshine,Cosmo Pyke,0.431,0.773,2,-5.002,1,0.0636,0.0264,0,0.348,0.504,111.387,audio_features,2RGe02P8xxSF9syj0ltPjX,spotify:track:2RGe02P8xxSF9syj0ltPjX,https://api.spotify.com/v1/tracks/2RGe02P8xxSF9syj0ltPjX,https://api.spotify.com/v1/audio-analysis/2RGe02P8xxSF9syj0ltPjX,270927,4
0puyikpyVwe8TTv2tvMHeq,69XTCqVzbSWPMLucSvzlLl,2017-10-01T20:35:19Z,Social Sites,Cosmo Pyke,0.411,0.618,4,-4.964,0,0.0469,0.109,0,0.279,0.211,120.734,audio_features,0puyikpyVwe8TTv2tvMHeq,spotify:track:0puyikpyVwe8TTv2tvMHeq,https://api.spotify.com/v1/tracks/0puyikpyVwe8TTv2tvMHeq,https://api.spotify.com/v1/audio-analysis/0puyikpyVwe8TTv2tvMHeq,289309,4
564oa00vY05d1uYnTEAAmE,69XTCqVzbSWPMLucSvzlLl,2017-10-02T04:41:23Z,Herside Story,GoldLink,0.885,0.595,7,-5.487,1,0.286,0.656,4.42e-06,0.105,0.754,148.034,audio_features,564oa00vY05d1uYnTEAAmE,spotify:track:564oa00vY05d1uYnTEAAmE,https://api.spotify.com/v1/tracks/564oa00vY05d1uYnTEAAmE,https://api.spotify.com/v1/audio-analysis/564oa00vY05d1uYnTEAAmE,183760,4
6i4SkbWVHe0pEP9PrreQ7A,69XTCqVzbSWPMLucSvzlLl,2017-10-02T04:41:33Z,Flowers,Hare Squead,0.877,0.572,11,-8.001,0,0.304,0.559,0,0.093,0.793,135.988,audio_features,6i4SkbWVHe0pEP9PrreQ7A,spotify:track:6i4SkbWVHe0pEP9PrreQ7A,https://api.spotify.com/v1/tracks/6i4SkbWVHe0pEP9PrreQ7A,https://api.spotify.com/v1/audio-analysis/6i4SkbWVHe0pEP9PrreQ7A,164118,4
3Zau3JcrZcBfw8aVjKGkSX,69XTCqVzbSWPMLucSvzlLl,2017-10-02T04:41:39Z,Amphetamine,Smino,0.523,0.539,5,-9.642,1,0.564,0.704,1.19e-05,0.0952,0.415,84.266,audio_features,3Zau3JcrZcBfw8aVjKGkSX,spotify:track:3Zau3JcrZcBfw8aVjKGkSX,https://api.spotify.com/v1/tracks/3Zau3JcrZcBfw8aVjKGkSX,https://api.spotify.com/v1/audio-analysis/3Zau3JcrZcBfw8aVjKGkSX,469831,4
0336UwEBwBBao8uWCuugYr,69XTCqVzbSWPMLucSvzlLl,2017-10-02T04:41:49Z,Anything,SZA,0.665,0.488,0,-4.711,0,0.327,0.391,0.000647,0.0952,0.549,151.582,audio_features,0336UwEBwBBao8uWCuugYr,spotify:track:0336UwEBwBBao8uWCuugYr,https://api.spotify.com/v1/tracks/0336UwEBwBBao8uWCuugYr,https://api.spotify.com/v1/audio-analysis/0336UwEBwBBao8uWCuugYr,149320,4
18gcopzbu2DjQjR2DI5pE8,69XTCqVzbSWPMLucSvzlLl,2017-10-02T04:42:20Z,Plastic,Moses Sumney,0.288,0.215,11,-13.12,1,0.0628,0.969,0.0181,0.0957,0.137,75.774,audio_features,18gcopzbu2DjQjR2DI5pE8,spotify:track:18gcopzbu2DjQjR2DI5pE8,https://api.spotify.com/v1/tracks/18gcopzbu2DjQjR2DI5pE8,https://api.spotify.com/v1/audio-analysis/18gcopzbu2DjQjR2DI5pE8,188557,5
5FpanIzR7msLbt3XMdFBfv,69XTCqVzbSWPMLucSvzlLl,2017-10-02T21:57:46Z,Slyb,Curtis Roach,0.704,0.791,9,-4.776,1,0.175,0.859,0,0.225,0.543,98.026,audio_features,5FpanIzR7msLbt3XMdFBfv,spotify:track:5FpanIzR7msLbt3XMdFBfv,https://api.spotify.com/v1/tracks/5FpanIzR7msLbt3XMdFBfv,https://api.spotify.com/v1/audio-analysis/5FpanIzR7msLbt3XMdFBfv,197825,4
6tsbOXcP0OWGsYBOFrbRIR,69XTCqVzbSWPMLucSvzlLl,2017-10-03T19:33:42Z,Belong To You,Sabrina Claudio,0.571,0.536,10,-10.317,0,0.057,0.27,0.0306,0.34,0.465,152.125,audio_features,6tsbOXcP0OWGsYBOFrbRIR,spotify:track:6tsbOXcP0OWGsYBOFrbRIR,https://api.spotify.com/v1/tracks/6tsbOXcP0OWGsYBOFrbRIR,https://api.spotify.com/v1/audio-analysis/6tsbOXcP0OWGsYBOFrbRIR,186000,4
7iYlacahYFEKx8cpRNC2Tx,69XTCqVzbSWPMLucSvzlLl,2017-10-03T19:51:27Z,The Bulldog,Lil Skate,0.638,0.599,1,-4.868,1,0.0334,0.195,0.14,0.106,0.284,169.1,audio_features,7iYlacahYFEKx8cpRNC2Tx,spotify:track:7iYlacahYFEKx8cpRNC2Tx,https://api.spotify.com/v1/tracks/7iYlacahYFEKx8cpRNC2Tx,https://api.spotify.com/v1/audio-analysis/7iYlacahYFEKx8cpRNC2Tx,184269,4
3cQmqM0awej9iAESjhKrI9,69XTCqVzbSWPMLucSvzlLl,2017-10-03T20:19:56Z,Confidently Lost,Sabrina Claudio,0.666,0.39,5,-8.575,1,0.0838,0.272,9.39e-06,0.111,0.325,113.866,audio_features,3cQmqM0awej9iAESjhKrI9,spotify:track:3cQmqM0awej9iAESjhKrI9,https://api.spotify.com/v1/tracks/3cQmqM0awej9iAESjhKrI9,https://api.spotify.com/v1/audio-analysis/3cQmqM0awej9iAESjhKrI9,209885,4
1mTymOohmNmDtuxDIGAEgK,69XTCqVzbSWPMLucSvzlLl,2017-10-04T06:31:11Z,Bart Simpson,Princess Nokia,0.766,0.425,5,-11.033,0,0.379,0.442,0.000208,0.171,0.63,77.104,audio_features,1mTymOohmNmDtuxDIGAEgK,spotify:track:1mTymOohmNmDtuxDIGAEgK,https://api.spotify.com/v1/tracks/1mTymOohmNmDtuxDIGAEgK,https://api.spotify.com/v1/audio-analysis/1mTymOohmNmDtuxDIGAEgK,214500,4
4K1J4jNVi02rBWxTtTa4U1,69XTCqVzbSWPMLucSvzlLl,2017-10-04T16:56:55Z,"In The Morning (feat. Stephen, Caleborate)",Pell,0.553,0.616,2,-6.08,1,0.32,0.907,0,0.0773,0.324,81.608,audio_features,4K1J4jNVi02rBWxTtTa4U1,spotify:track:4K1J4jNVi02rBWxTtTa4U1,https://api.spotify.com/v1/tracks/4K1J4jNVi02rBWxTtTa4U1,https://api.spotify.com/v1/audio-analysis/4K1J4jNVi02rBWxTtTa4U1,206415,4
34yAAS72vZUXvsQPHGZexE,69XTCqVzbSWPMLucSvzlLl,2017-10-04T16:57:03Z,Veggies,Aminé,0.473,0.477,0,-8.078,0,0.249,0.224,0,0.265,0.678,183.722,audio_features,34yAAS72vZUXvsQPHGZexE,spotify:track:34yAAS72vZUXvsQPHGZexE,https://api.spotify.com/v1/tracks/34yAAS72vZUXvsQPHGZexE,https://api.spotify.com/v1/audio-analysis/34yAAS72vZUXvsQPHGZexE,203653,4
3PfcqdwpjLepyjNwMnj4kG,69XTCqVzbSWPMLucSvzlLl,2017-10-05T05:56:22Z,Sunshine (feat. Miguel),KYLE,0.781,0.826,8,-3.088,0,0.0393,0.0219,0,0.378,0.78,102.977,audio_features,3PfcqdwpjLepyjNwMnj4kG,spotify:track:3PfcqdwpjLepyjNwMnj4kG,https://api.spotify.com/v1/tracks/3PfcqdwpjLepyjNwMnj4kG,https://api.spotify.com/v1/audio-analysis/3PfcqdwpjLepyjNwMnj4kG,209448,4
1RMJOxR6GRPsBHL8qeC2ux,69XTCqVzbSWPMLucSvzlLl,2017-10-05T06:17:35Z,Best Part (feat. H.E.R.),Daniel Caesar,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,audio_features,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4
0q75NwOoFiARAVp4EXU4Bs,69XTCqVzbSWPMLucSvzlLl,2017-10-07T01:46:30Z,Love Galore,SZA,0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,audio_features,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,275080,4
6M1sRwraMMNUVCLUvo4e1B,69XTCqVzbSWPMLucSvzlLl,2017-10-18T05:15:08Z,Tomboy,Princess Nokia,0.623,0.785,2,-6.479,1,0.247,0.37,0.00494,0.413,0.476,75.056,audio_features,6M1sRwraMMNUVCLUvo4e1B,spotify:track:6M1sRwraMMNUVCLUvo4e1B,https://api.spotify.com/v1/tracks/6M1sRwraMMNUVCLUvo4e1B,https://api.spotify.com/v1/audio-analysis/6M1sRwraMMNUVCLUvo4e1B,217440,4
2QjfOoHwnygDutmwzXhWTL,69XTCqVzbSWPMLucSvzlLl,2017-10-05T19:24:43Z,Saggy Denim,Princess Nokia,0.621,0.648,2,-8.465,1,0.25,0.0544,0,0.739,0.503,81.064,audio_features,2QjfOoHwnygDutmwzXhWTL,spotify:track:2QjfOoHwnygDutmwzXhWTL,https://api.spotify.com/v1/tracks/2QjfOoHwnygDutmwzXhWTL,https://api.spotify.com/v1/audio-analysis/2QjfOoHwnygDutmwzXhWTL,193187,4
22h5rCTgn2V8y0qV6DcPSh,69XTCqVzbSWPMLucSvzlLl,2017-10-05T21:02:52Z,Wavey (feat. Spooky Black),Allan Kingdom,0.472,0.55,1,-7.58,1,0.261,0.559,0.000137,0.144,0.217,92.302,audio_features,22h5rCTgn2V8y0qV6DcPSh,spotify:track:22h5rCTgn2V8y0qV6DcPSh,https://api.spotify.com/v1/tracks/22h5rCTgn2V8y0qV6DcPSh,https://api.spotify.com/v1/audio-analysis/22h5rCTgn2V8y0qV6DcPSh,249351,5
0UQSyryW2vxE88AVFSZs3T,69XTCqVzbSWPMLucSvzlLl,2017-10-07T06:55:43Z,Quicksand,SZA,0.803,0.69,3,-5.89,1,0.269,0.0781,0,0.117,0.444,103.985,audio_features,0UQSyryW2vxE88AVFSZs3T,spotify:track:0UQSyryW2vxE88AVFSZs3T,https://api.spotify.com/v1/tracks/0UQSyryW2vxE88AVFSZs3T,https://api.spotify.com/v1/audio-analysis/0UQSyryW2vxE88AVFSZs3T,242200,4
0Kz9aGVgFvndWkcaiylIt5,69XTCqVzbSWPMLucSvzlLl,2017-10-07T06:55:50Z,Warm Winds (feat. Isaiah Rashad),SZA,0.387,0.505,7,-8.579,1,0.247,0.259,0.000133,0.564,0.158,84.942,audio_features,0Kz9aGVgFvndWkcaiylIt5,spotify:track:0Kz9aGVgFvndWkcaiylIt5,https://api.spotify.com/v1/tracks/0Kz9aGVgFvndWkcaiylIt5,https://api.spotify.com/v1/audio-analysis/0Kz9aGVgFvndWkcaiylIt5,350912,4
2XLFuIUMIUjznzvdY9WNkN,69XTCqVzbSWPMLucSvzlLl,2017-10-07T06:56:02Z,All Mine (feat. MadeinTYO),KYLE,0.784,0.663,7,-5.088,1,0.0537,0.0428,0,0.0457,0.392,144.003,audio_features,2XLFuIUMIUjznzvdY9WNkN,spotify:track:2XLFuIUMIUjznzvdY9WNkN,https://api.spotify.com/v1/tracks/2XLFuIUMIUjznzvdY9WNkN,https://api.spotify.com/v1/audio-analysis/2XLFuIUMIUjznzvdY9WNkN,227254,4
6R6ihJhRbgu7JxJKIbW57w,69XTCqVzbSWPMLucSvzlLl,2017-10-07T06:56:33Z,Provider,Frank Ocean,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,audio_features,6R6ihJhRbgu7JxJKIbW57w,spotify:track:6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w,243238,4
33pDmPx2pkJ7JCAQpRDQ9B,69XTCqVzbSWPMLucSvzlLl,2017-10-07T20:06:48Z,GLOWED UP,KAYTRANADA,0.681,0.621,1,-10.024,1,0.34,0.036,0.00555,0.138,0.428,135.538,audio_features,33pDmPx2pkJ7JCAQpRDQ9B,spotify:track:33pDmPx2pkJ7JCAQpRDQ9B,https://api.spotify.com/v1/tracks/33pDmPx2pkJ7JCAQpRDQ9B,https://api.spotify.com/v1/audio-analysis/33pDmPx2pkJ7JCAQpRDQ9B,298027,4
1w1hr8DdUGqGF4qyhCvGhP,69XTCqVzbSWPMLucSvzlLl,2017-10-09T04:03:17Z,Honey,Kehlani,0.627,0.243,3,-7.075,1,0.0353,0.759,0,0.08,0.549,94.176,audio_features,1w1hr8DdUGqGF4qyhCvGhP,spotify:track:1w1hr8DdUGqGF4qyhCvGhP,https://api.spotify.com/v1/tracks/1w1hr8DdUGqGF4qyhCvGhP,https://api.spotify.com/v1/audio-analysis/1w1hr8DdUGqGF4qyhCvGhP,199149,4
5sCab5LlHPDB6NjvrZMwdX,69XTCqVzbSWPMLucSvzlLl,2017-10-10T03:14:20Z,Rudy,Rostam,0.654,0.605,2,-9.031,1,0.136,0.377,0,0.0891,0.457,90.016,audio_features,5sCab5LlHPDB6NjvrZMwdX,spotify:track:5sCab5LlHPDB6NjvrZMwdX,https://api.spotify.com/v1/tracks/5sCab5LlHPDB6NjvrZMwdX,https://api.spotify.com/v1/audio-analysis/5sCab5LlHPDB6NjvrZMwdX,233227,4
3pMwo7Y6vWquLxWXOBJQd0,69XTCqVzbSWPMLucSvzlLl,2017-10-11T04:07:11Z,Truth Or Dare,Kelela,0.618,0.513,0,-6.58,0,0.13,0.196,0.0593,0.139,0.245,96.964,audio_features,3pMwo7Y6vWquLxWXOBJQd0,spotify:track:3pMwo7Y6vWquLxWXOBJQd0,https://api.spotify.com/v1/tracks/3pMwo7Y6vWquLxWXOBJQd0,https://api.spotify.com/v1/audio-analysis/3pMwo7Y6vWquLxWXOBJQd0,252329,4
1acb8u70kClk6NjITaZyuG,69XTCqVzbSWPMLucSvzlLl,2017-10-12T03:32:55Z,Bike Dream,Rostam,0.507,0.972,8,-2.723,1,0.087,0.0576,1.65e-05,0.14,0.797,120.076,audio_features,1acb8u70kClk6NjITaZyuG,spotify:track:1acb8u70kClk6NjITaZyuG,https://api.spotify.com/v1/tracks/1acb8u70kClk6NjITaZyuG,https://api.spotify.com/v1/audio-analysis/1acb8u70kClk6NjITaZyuG,201760,4
0PJIbOdMs3bd5AT8liULMQ,69XTCqVzbSWPMLucSvzlLl,2017-10-13T04:26:36Z,oui,Jeremih,0.715,0.703,5,-3.825,1,0.0503,0.192,0,0.113,0.596,119.749,audio_features,0PJIbOdMs3bd5AT8liULMQ,spotify:track:0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ,238320,4
1PFtkFIyVEf672rkorlJB8,69XTCqVzbSWPMLucSvzlLl,2017-10-13T20:21:21Z,Caught,St. Beauty,0.704,0.517,1,-7.581,1,0.04,0.00443,0.0199,0.108,0.305,145.95,audio_features,1PFtkFIyVEf672rkorlJB8,spotify:track:1PFtkFIyVEf672rkorlJB8,https://api.spotify.com/v1/tracks/1PFtkFIyVEf672rkorlJB8,https://api.spotify.com/v1/audio-analysis/1PFtkFIyVEf672rkorlJB8,180025,4
1ZEDIDPTVlmIs6VoqR56Y6,69XTCqVzbSWPMLucSvzlLl,2017-10-14T21:38:08Z,Don’t Run Into The Dark So Quick,Jon Bap,0.764,0.153,0,-12.392,1,0.0523,0.917,0.000134,0.118,0.24,84.249,audio_features,1ZEDIDPTVlmIs6VoqR56Y6,spotify:track:1ZEDIDPTVlmIs6VoqR56Y6,https://api.spotify.com/v1/tracks/1ZEDIDPTVlmIs6VoqR56Y6,https://api.spotify.com/v1/audio-analysis/1ZEDIDPTVlmIs6VoqR56Y6,198664,4
1LJdXxqYLqC1hP7dqawFBS,69XTCqVzbSWPMLucSvzlLl,2017-10-14T21:38:17Z,Newer Balance - Freestyle,Jhene Aiko,0.644,0.358,7,-13.502,1,0.237,0.746,2.83e-05,0.123,0.689,149.938,audio_features,1LJdXxqYLqC1hP7dqawFBS,spotify:track:1LJdXxqYLqC1hP7dqawFBS,https://api.spotify.com/v1/tracks/1LJdXxqYLqC1hP7dqawFBS,https://api.spotify.com/v1/audio-analysis/1LJdXxqYLqC1hP7dqawFBS,65787,4
3bIFx1NCUVEAsIj5sd4vy7,69XTCqVzbSWPMLucSvzlLl,2017-10-15T01:52:22Z,Buffalo,Inner Wave,0.483,0.83,9,-5.953,1,0.0333,0.29,0.724,0.104,0.797,154.041,audio_features,3bIFx1NCUVEAsIj5sd4vy7,spotify:track:3bIFx1NCUVEAsIj5sd4vy7,https://api.spotify.com/v1/tracks/3bIFx1NCUVEAsIj5sd4vy7,https://api.spotify.com/v1/audio-analysis/3bIFx1NCUVEAsIj5sd4vy7,224642,4
